Date,Open,High,Low,Close,Volume,Adjustment Factor,Adjustment Type
2016-02-17,83.144704,84.854745,82.854867,84.526263,927980.0,,
2016-02-16,83.299284,83.299284,82.120612,82.709948,634102.0,,
2016-02-15,82.709948,82.709948,82.709948,82.709948,0.0,,
2016-02-12,81.734162,82.709948,81.627888,82.709948,528282.0,,
2016-02-11,81.396018,82.188241,81.338051,81.685856,557862.0,,
2016-02-10,82.545707,83.405558,82.429772,82.700287,537198.0,,
2016-02-09,80.024121,82.149596,79.850218,81.879081,618229.0,,
2016-02-08,80.893633,81.357373,79.93717,80.78736,841381.0,,
2016-02-05,81.154487,83.212333,79.85988,81.830774,1155466.0,,
2016-02-04,81.154487,84.89339,80.874311,81.540937,1161462.0,,
2016-02-03,85.347469,85.453743,83.936927,85.009325,812660.0,,
2016-02-02,85.598661,86.844962,84.980341,85.154244,641774.0,,
2016-02-01,86.101046,86.352239,84.690504,85.985111,583327.0,,
2016-01-29,84.58423,86.555125,84.333038,86.526141,1060476.0,,
2016-01-28,87.434298,87.617862,84.139813,84.333038,888217.0,,
2016-01-27,88.197537,88.419746,86.709705,87.125139,549218.0,,
2016-01-26,88.313472,88.352117,87.579217,88.168553,343398.0,,
2016-01-25,88.883486,89.105694,87.965667,88.178215,524714.0,,
2016-01-22,88.777212,88.960776,87.762781,87.917361,526571.0,,
2016-01-21,87.820748,88.699922,86.74835,87.501927,478389.0,,
2016-01-20,88.883486,89.125017,86.642076,87.820748,898095.0,,
2016-01-19,90.129787,90.178093,88.487375,89.405193,686105.0,,
2016-01-18,89.627402,89.627402,89.627402,89.627402,0.0,,
2016-01-15,88.951114,89.781982,88.332795,89.627402,843615.0,,
2016-01-14,89.646724,91.047605,89.298919,90.54522,726872.0,,
2016-01-13,91.115234,91.607958,89.810966,89.984868,748809.0,,
2016-01-12,91.250492,92.274584,90.603188,90.989638,837403.0,,
2016-01-11,92.670695,92.747985,90.651494,90.873703,1134548.0,,
2016-01-08,95.713988,96.129422,94.496671,94.64159,526905.0,,
2016-01-07,97.636577,97.713867,95.153636,95.192281,853621.0,,
2016-01-06,98.023027,99.163054,97.936076,98.332187,602537.0,,
2016-01-05,98.737959,99.887648,98.573718,99.858664,499829.0,,
2016-01-04,98.82491,99.114748,97.858786,98.419138,492127.0,,
2016-01-01,100.196808,100.196808,100.196808,100.196808,0.0,,
2015-12-31,100.931063,101.549382,100.167824,100.196808,505271.0,,
2015-12-30,101.385141,102.196686,101.29819,101.462431,324922.0,,
2015-12-29,101.14361,101.771591,100.805466,101.2209,244647.0,,
2015-12-28,100.332065,101.027675,100.032566,100.660548,304963.0,,
2015-12-25,100.428678,100.428678,100.428678,100.428678,0.0,,
2015-12-24,100.196808,100.660548,100.06155,100.428678,146665.0,,
2015-12-23,99.655778,100.708854,99.327295,100.419016,345091.0,,
2015-12-22,99.510859,99.877986,98.737959,99.665439,355895.0,,
2015-12-21,98.708975,99.433569,98.167945,99.404585,433873.0,,
2015-12-18,98.554395,99.13407,97.810479,98.428799,2308390.0,,
2015-12-17,98.245235,99.404585,98.013366,98.873217,962464.0,,
2015-12-16,98.641347,98.950507,97.047241,98.148623,409155.0,,
2015-12-15,99.530182,99.98426,97.926414,98.245235,585100.0,,
2015-12-14,98.737959,99.269328,97.907092,99.05678,567146.0,,
2015-12-11,98.052011,99.327295,97.858786,98.622024,572604.0,,
2015-12-10,97.510981,98.921523,97.211482,98.496428,469520.0,,
2015-12-09,96.158406,97.588271,96.158406,97.259788,841282.0,,
2015-12-08,96.023148,97.172837,95.974842,97.066563,428295.0,,
2015-12-07,96.535195,96.921644,95.974842,96.593162,297773.0,,
2015-12-04,95.762295,96.998934,95.211603,96.506211,482929.0,,
2015-12-03,95.656021,95.849246,94.709219,95.366183,622954.0,,
2015-12-02,96.448243,96.622146,95.211603,95.501441,458409.0,,
2015-12-01,95.49178,96.428921,95.482118,96.129422,484721.0,,
2015-11-30,95.72365,95.984503,95.298555,95.298555,607997.0,,
2015-11-27,95.665682,96.322647,95.240587,95.636698,188945.0,,
2015-11-26,95.578731,95.578731,95.578731,95.578731,0.0,,
2015-11-25,95.64636,95.854076,94.921766,95.578731,266143.0,,
2015-11-24,94.680235,95.25991,94.467687,95.163297,538839.0,,
2015-11-23,95.64636,95.64636,95.134313,95.385506,357161.0,,
2015-11-20,96.226035,96.34197,95.308216,95.742972,649350.0,,
2015-11-19,96.931306,97.443352,95.694666,95.829923,596241.0,,
2015-11-18,95.713988,97.027918,95.530425,96.911983,497758.0,,
2015-11-17,94.419381,96.139083,94.032931,95.810601,663969.0,,
2015-11-16,93.578852,94.738202,93.269693,94.003947,521075.0,,
2015-11-13,93.317999,94.284124,93.163419,93.317999,680478.0,,
2015-11-12,94.477349,95.047362,93.598175,93.627159,417372.0,0.996539,17.0
2015-11-11,95.710076,95.931516,94.496972,94.583622,379356.0,,
2015-11-10,93.871164,95.238314,93.851909,95.190174,438432.0,,
2015-11-09,93.707491,94.179254,92.812105,93.774886,593972.0,,
2015-11-06,94.362183,94.862829,92.937267,93.97707,470403.0,,
2015-11-05,94.159999,94.699156,93.774886,94.246649,432133.0,,
2015-11-04,94.034837,94.304416,93.091312,93.842281,513415.0,,
2015-11-03,93.813397,94.516228,93.168334,94.034837,384639.0,,
2015-11-02,93.58233,94.400694,93.033545,94.188882,616115.0,,
2015-10-30,93.649725,94.81469,92.812105,92.918011,682767.0,,
2015-10-29,93.649725,93.649725,89.557905,93.216473,910921.0,,
2015-10-28,94.044465,94.516228,92.629177,93.871164,796690.0,,
2015-10-27,90.434035,98.819859,89.529021,93.909676,1317531.0,,
2015-10-26,89.654183,90.645847,89.394232,90.145201,750022.0,,
2015-10-23,90.164457,90.761381,88.96098,89.663811,941110.0,,
2015-10-22,89.423115,90.10669,88.402567,89.346093,976464.0,,
2015-10-21,89.971901,90.145201,88.277406,89.259442,592818.0,,
2015-10-20,91.098354,91.502723,89.413487,89.71195,517361.0,,
2015-10-19,91.435328,91.95523,90.674731,91.262027,559965.0,,
2015-10-16,91.098354,91.772301,90.828776,91.521978,638795.0,,
2015-10-15,89.692694,90.790265,88.691402,90.568825,768250.0,,
2015-10-14,90.50143,91.444956,89.297954,89.567532,521248.0,,
2015-10-13,90.347385,91.64714,90.308874,90.645847,695627.0,,
2015-10-12,89.557905,90.260735,89.346093,90.231851,649550.0,,
2015-10-09,89.760089,90.183712,88.893586,89.384604,947394.0,,
2015-10-08,89.596416,90.385896,88.364056,90.058551,631216.0,,
2015-10-07,89.480882,90.241479,88.826191,89.480882,872881.0,,
2015-10-06,91.878207,92.167042,88.835819,89.567532,904602.0,,
2015-10-05,91.791557,92.244064,90.520686,91.454584,1362896.0,,
2015-10-02,88.335173,91.435328,87.516809,91.377561,834192.0,,
2015-10-01,91.262027,91.464211,89.731205,90.992449,659379.0,,
2015-09-30,92.609921,93.081684,90.568825,91.454584,892764.0,,
2015-09-29,92.609921,93.177962,90.915426,91.51235,813201.0,,
2015-09-28,95.642682,95.941144,92.542526,92.609921,607772.0,,
2015-09-25,98.579164,98.588792,95.719704,96.124072,480879.0,,
2015-09-24,98.617675,98.617675,96.855786,98.174796,445117.0,,
2015-09-23,99.359017,99.753757,98.473258,98.99316,372266.0,,
2015-09-22,100.456587,100.581749,98.839115,99.426412,504363.0,,
2015-09-21,102.613217,102.892424,100.870583,101.361602,274777.0,,
2015-09-18,101.968154,102.911679,101.496391,102.151082,1116810.0,,
2015-09-17,102.478428,104.086272,101.756342,102.805774,327672.0,,
2015-09-16,101.583041,102.478428,100.957234,102.334011,350339.0,,
2015-09-15,100.822444,101.871876,100.331426,101.631181,297787.0,,
2015-09-14,100.918722,101.534902,99.965569,100.726166,312803.0,,
2015-09-11,98.088146,100.514354,98.088146,100.456587,380734.0,,
2015-09-10,96.903925,99.050927,96.624718,98.232563,409927.0,,
2015-09-09,98.20368,99.60934,96.807647,97.000203,394651.0,,
2015-09-08,97.048342,97.414199,96.075933,97.289037,473839.0,,
2015-09-07,95.305708,95.305708,95.305708,95.305708,0.0,,
2015-09-04,95.344219,96.615091,94.699156,95.305708,687732.0,,
2015-09-03,97.14462,97.712661,95.931516,96.278117,525712.0,,
2015-09-02,96.759508,97.67415,95.411614,96.547696,483997.0,,
2015-09-01,94.833945,97.086853,94.766551,95.575287,483642.0,,
2015-08-31,97.115737,98.049635,96.037422,96.316628,455978.0,,
2015-08-28,97.568244,97.712661,96.586207,97.115737,450413.0,,
2015-08-27,97.693406,97.972612,95.710076,97.385316,651574.0,,
2015-08-26,95.690821,97.106109,93.437913,96.865414,497168.0,,
2015-08-25,96.35514,96.759508,93.726747,93.784514,610551.0,,
2015-08-24,91.146494,97.067598,91.146494,94.862829,1186458.0,,
2015-08-21,98.713954,99.628596,97.616383,98.011123,847759.0,,
2015-08-20,101.159418,101.717831,99.503434,99.52269,384733.0,,
2015-08-19,100.629888,103.027213,100.061847,102.189594,392077.0,,
2015-08-18,100.475843,101.920015,100.475843,101.043884,330061.0,,
2015-08-17,99.888547,100.783933,99.022044,100.726166,293907.0,,
2015-08-14,100.109986,100.302542,99.60934,100.071475,276919.0,,
2015-08-13,101.092023,101.23644,99.888547,100.013708,406486.0,0.997222,17.0
2015-08-12,100.033472,101.617647,98.363847,100.215892,404258.0,,
2015-08-11,100.081477,100.811158,99.390201,100.340706,404102.0,,
2015-08-10,101.003179,101.982488,100.292701,100.475121,289571.0,,
2015-08-07,100.340706,100.46552,98.785334,100.19669,519165.0,,
2015-08-06,103.08661,103.528259,100.388711,100.571131,372230.0,,
2015-08-05,102.500945,103.211424,102.212913,102.971397,327619.0,,
2015-08-04,101.924881,102.683365,101.560041,101.972887,644615.0,,
2015-08-03,101.531238,102.36653,100.945573,101.598445,480783.0,,
2015-07-31,100.407913,102.011291,99.985467,101.531238,455424.0,,
2015-07-30,103.201823,103.201823,100.148685,100.302302,553286.0,,
2015-07-29,103.893099,104.699588,102.808179,103.480253,428449.0,,
2015-07-28,103.499456,103.883498,102.539349,103.691477,338277.0,,
2015-07-27,103.816291,103.864296,102.558551,103.08661,644826.0,,
2015-07-24,105.266051,105.659695,104.152328,104.392354,476781.0,,
2015-07-23,109.404109,109.461716,105.150838,105.726902,670091.0,,
2015-07-22,109.461716,110.805864,109.356104,110.364215,337947.0,,
2015-07-21,110.076184,110.306609,108.981662,109.548125,273473.0,,
2015-07-20,108.712833,110.412221,108.664827,110.181795,447229.0,,
2015-07-17,107.387886,109.125678,106.667806,108.684029,473782.0,,
2015-07-16,106.821423,107.464694,105.582886,107.416689,350621.0,,
2015-07-15,106.254961,106.494987,105.458072,106.120546,254172.0,,
2015-07-14,105.602088,106.274163,104.882009,105.995732,307237.0,,
2015-07-13,106.043737,106.226157,104.997221,105.678897,229325.0,,
2015-07-10,105.362062,105.592487,104.98762,105.093232,314013.0,,
2015-07-09,104.62278,104.795599,103.777886,104.517168,338340.0,,
2015-07-08,103.691477,104.209934,103.336238,103.528259,180714.0,,
2015-07-07,104.161929,104.449961,102.740972,104.296344,360457.0,,
2015-07-06,102.347328,104.238737,102.347328,103.72028,390064.0,,
2015-07-03,102.827381,102.827381,102.827381,102.827381,0.0,,
2015-07-02,103.413046,103.998711,102.760174,102.827381,346551.0,,
2015-07-01,102.740972,103.758684,102.740972,103.413046,448396.0,,
2015-06-30,102.280121,103.019402,101.924881,102.0977,493021.0,,
2015-06-29,102.731371,103.278631,101.560041,101.867275,377019.0,,
2015-06-26,103.758684,104.229136,103.048206,103.53786,639443.0,,
2015-06-25,105.122035,105.314056,103.048206,103.317035,684936.0,,
2015-06-24,107.051849,107.099854,105.208445,105.227647,364901.0,,
2015-06-23,107.656716,107.944748,107.138258,107.349482,285015.0,,
2015-06-22,108.088764,108.664827,107.205466,107.33028,299105.0,,
2015-06-19,107.263072,107.819934,106.955838,107.023046,2833201.0,,
2015-06-18,107.051849,108.127168,106.312567,107.455093,339325.0,,
2015-06-17,106.936636,107.627913,106.446982,107.06145,483207.0,,
2015-06-16,106.264562,107.483897,105.774907,106.744615,605160.0,,
2015-06-15,105.390865,107.839136,104.661184,106.216556,415819.0,,
2015-06-12,106.149349,106.302966,105.467673,105.755705,305032.0,,
2015-06-11,104.574775,106.696609,104.459562,106.005333,518612.0,,
2015-06-10,104.689987,104.80616,103.969908,104.411557,405235.0,,
2015-06-09,105.803711,106.082141,104.277142,104.766796,453164.0,,
2015-06-08,106.87903,107.282274,105.813312,105.822913,325433.0,,
2015-06-05,106.773418,107.195865,105.918923,107.051849,352149.0,,
2015-06-04,107.445492,108.088764,106.667806,107.042248,411374.0,,
2015-06-03,107.867939,108.626423,107.723923,107.896742,384654.0,,
2015-06-02,108.05996,108.818444,107.541503,107.992753,337023.0,,
2015-06-01,108.309588,109.212088,107.368684,108.741636,347346.0,,
2015-05-29,108.703232,109.826556,108.069561,108.069561,1778870.0,,
2015-05-28,108.636024,109.509721,108.424801,108.588019,292512.0,,
2015-05-27,108.347992,109.260093,108.271184,109.058471,286313.0,,
2015-05-26,109.59613,109.836157,108.309588,108.492008,346055.0,,
2015-05-25,109.260093,109.260093,109.260093,109.260093,0.0,,
2015-05-22,109.221689,109.740146,109.010466,109.260093,306001.0,,
2015-05-21,109.932168,110.210598,109.327301,109.394508,607579.0,,
2015-05-20,110.508231,110.901875,110.124189,110.13379,517539.0,,
2015-05-19,109.010466,110.959481,108.895253,110.517832,407499.0,,
2015-05-18,108.837646,109.068072,108.098365,108.789641,649218.0,,
2015-05-15,110.277806,110.412221,109.212088,109.624934,625579.0,,
2015-05-14,109.836157,110.249003,109.452114,110.085785,583320.0,0.997463,17.0
2015-05-13,110.58219,110.926951,109.346795,109.461716,398905.0,,
2015-05-12,109.65325,110.543883,109.500022,110.179968,371918.0,,
2015-05-11,110.266159,110.888644,109.902244,110.045894,635598.0,,
2015-05-08,109.691556,111.089755,109.691556,110.419386,661711.0,,
2015-05-07,109.442562,110.189545,108.973304,109.241451,362587.0,,
2015-05-06,110.036318,110.237428,108.714733,109.231875,483569.0,,
2015-05-05,110.72584,110.802454,109.567059,109.844784,454755.0,,
2015-05-04,109.816054,111.348326,109.662826,110.371502,853232.0,,
2015-05-01,110.285312,110.333196,109.088224,109.758593,517195.0,,
2015-04-30,112.861445,115.571652,108.255051,109.461716,976285.0,,
2015-04-29,108.877537,109.136108,107.402724,107.680449,338482.0,,
2015-04-28,109.174414,109.73944,107.862406,109.136108,275115.0,,
2015-04-27,110.974835,110.974835,109.049917,109.279758,323667.0,,
2015-04-24,110.227852,111.061025,109.356372,110.591766,215486.0,,
2015-04-23,108.992457,111.262136,108.762616,110.323619,533871.0,,
2015-04-22,109.030764,109.404255,108.571082,108.992457,329001.0,,
2015-04-21,108.887113,109.624519,108.446585,109.069071,321399.0,,
2015-04-20,108.159284,108.75304,108.1114,108.398701,474930.0,,
2015-04-17,108.417855,108.89669,107.326111,107.843253,699080.0,,
2015-04-16,108.609389,109.231875,108.130554,109.01161,365259.0,,
2015-04-15,109.365949,109.442562,108.006057,108.8105,468164.0,,
2015-04-14,109.452139,109.557483,107.93902,109.174414,265846.0,,
2015-04-13,110.428963,110.898221,108.858383,109.164838,792066.0,,
2015-04-10,108.599812,110.658803,108.465738,110.467269,459807.0,,
2015-04-09,108.513622,109.413832,107.88156,108.695579,531842.0,,
2015-04-08,107.99648,108.686003,107.728332,108.446585,480532.0,,
2015-04-07,108.130554,108.647696,107.795369,107.91029,307124.0,,
2015-04-06,107.249497,108.331665,107.192037,107.776216,524706.0,,
2015-04-03,107.632565,107.632565,107.632565,107.632565,0.0,,
2015-04-02,107.412301,107.824099,106.914313,107.632565,991630.0,,
2015-04-01,109.107378,109.107378,106.694048,107.287804,551279.0,,
2015-03-31,108.618966,109.404255,108.618966,108.858383,625659.0,,
2015-03-30,108.887113,109.126531,108.618966,108.686003,619745.0,,
2015-03-27,107.575105,108.772193,107.469761,108.398701,534650.0,,
2015-03-26,105.956642,108.264628,105.899182,107.345264,998476.0,,
2015-03-25,109.078647,109.643673,107.06754,107.393148,442720.0,,
2015-03-24,108.829653,109.873514,108.561505,109.069071,456311.0,,
2015-03-23,108.92542,109.68198,108.341241,108.829653,470871.0,,
2015-03-20,108.274204,109.65325,108.073094,108.657272,2225860.0,,
2015-03-19,107.144153,107.728332,106.378017,107.613412,406211.0,,
2015-03-18,105.774685,107.527222,105.171353,106.971773,474804.0,,
2015-03-17,105.286273,106.023679,104.654211,105.688495,455862.0,,
2015-03-16,103.428393,105.535267,102.614373,105.46823,1012381.0,,
2015-03-13,100.804376,101.876967,100.670302,101.656703,500966.0,,
2015-03-12,99.597711,101.043794,99.588135,100.919296,572760.0,,
2015-03-11,99.023109,99.683902,98.620888,99.444484,780222.0,,
2015-03-10,98.391047,99.13803,97.893058,98.573004,468696.0,,
2015-03-09,98.132476,99.19549,97.739831,98.965649,467296.0,,
2015-03-06,98.821998,99.19549,97.682371,97.931365,402609.0,,
2015-03-05,99.348717,99.463638,98.812422,99.25295,367884.0,,
2015-03-04,98.055862,99.262527,97.806868,99.099723,856422.0,,
2015-03-03,99.032686,99.233797,98.161206,98.678348,533206.0,,
2015-03-02,98.228243,98.879459,98.103746,98.735808,528754.0,,
2015-02-27,98.716655,98.783692,98.151629,98.4102,463637.0,,
2015-02-26,98.573004,99.243373,98.343163,98.620888,425896.0,,
2015-02-25,98.611311,99.31041,98.4102,98.917766,350142.0,,
2015-02-24,98.4102,98.774115,97.960095,98.611311,440565.0,,
2015-02-23,97.663217,98.534697,97.48126,98.4102,419562.0,,
2015-02-20,96.743854,97.682371,96.044755,97.663217,609381.0,,
2015-02-19,96.140522,96.753431,95.853221,96.734277,378442.0,,
2015-02-18,95.814914,96.628933,95.403115,96.399093,376665.0,,
2015-02-17,95.862797,96.58105,95.470152,96.341632,564951.0,,
2015-02-16,96.092638,96.092638,96.092638,96.092638,0.0,,
2015-02-13,95.460576,96.102215,94.828513,96.092638,478136.0,,
2015-02-12,94.72317,95.62338,94.091107,95.604226,563209.0,0.997063,17.0
2015-02-11,92.630738,94.597744,92.554349,94.282641,613983.0,,
2015-02-10,91.990983,92.630738,91.465811,92.535252,595511.0,,
2015-02-09,92.592543,92.592543,90.783088,91.246194,442042.0,,
2015-02-06,92.468412,93.776567,92.296537,92.659383,513530.0,,
2015-02-05,91.924143,92.306086,91.652009,91.990983,348945.0,,
2015-02-04,91.303485,92.096017,90.997931,91.5422,482768.0,,
2015-02-03,91.456263,91.456263,90.023976,91.322583,584504.0,,
2015-02-02,91.351228,91.446714,89.374673,90.854702,388543.0,,
2015-01-30,91.838206,92.134212,90.692377,90.759217,731031.0,,
2015-01-29,92.497057,92.74532,90.606439,91.990983,677742.0,,
2015-01-28,94.339933,95.676733,90.959737,92.019629,902274.0,,
2015-01-27,90.902445,92.134212,90.453662,91.589943,593739.0,,
2015-01-26,90.568245,91.5422,90.052622,91.523103,468481.0,,
2015-01-23,90.119462,90.854702,90.090816,90.453662,380803.0,,
2015-01-22,89.021376,89.966685,87.799158,89.899845,515646.0,,
2015-01-21,88.209747,88.801759,87.818255,88.59169,520582.0,,
2015-01-20,88.734918,89.19325,87.302632,88.267038,365033.0,,
2015-01-19,88.247941,88.247941,88.247941,88.247941,0.0,,
2015-01-16,86.834752,88.286135,86.319129,88.247941,475434.0,,
2015-01-15,87.99013,88.209747,86.997078,87.273986,409099.0,,
2015-01-14,87.293083,88.677627,86.500552,87.942387,563553.0,,
2015-01-13,87.722769,89.19325,86.8443,87.503152,869163.0,,
2015-01-12,89.536999,90.090816,86.471906,86.825203,874141.0,,
2015-01-09,88.267038,89.05957,88.228844,88.801759,452453.0,,
2015-01-08,88.028324,88.572593,87.054369,88.028324,622755.0,,
2015-01-07,86.701072,88.219295,86.405066,87.827804,373560.0,,
2015-01-06,86.070866,87.293083,85.5075,86.10906,469892.0,,
2015-01-05,86.004026,86.615135,85.612534,85.64118,436051.0,,
2015-01-02,86.519649,87.188049,85.765311,86.37642,276501.0,,
2015-01-01,86.089963,86.089963,86.089963,86.089963,0.0,,
2014-12-31,87.436312,87.780061,86.023123,86.089963,273712.0,,
2014-12-30,87.340826,87.522249,86.968432,87.159403,303694.0,,
2014-12-29,87.140306,87.732318,87.083015,87.493604,205091.0,,
2014-12-26,87.407666,88.047421,87.188049,87.379021,143259.0,,
2014-12-25,87.464958,87.464958,87.464958,87.464958,0.0,,
2014-12-24,87.512701,88.085615,87.340826,87.464958,130794.0,,
2014-12-23,88.228844,88.381621,86.605586,87.293083,335638.0,,
2014-12-22,88.095164,88.362524,87.350375,87.789609,262178.0,,
2014-12-19,87.837352,88.352975,87.006626,87.541346,1477087.0,,
2014-12-18,86.882495,87.264438,86.357323,87.159403,515928.0,,
2014-12-17,85.765311,86.863398,85.488403,86.471906,435468.0,,
2014-12-16,86.118609,87.016175,85.230591,85.392917,492544.0,,
2014-12-15,87.455409,87.569992,85.927637,86.596037,534493.0,,
2014-12-12,87.92329,88.343427,86.815655,86.872946,434070.0,,
2014-12-11,87.770512,88.648981,87.388569,88.372073,440710.0,,
2014-12-10,87.770512,88.114261,86.71062,86.815655,407288.0,,
2014-12-09,87.617735,88.085615,86.701072,87.932838,401549.0,,
2014-12-08,87.856449,88.648981,87.837352,88.381621,508570.0,,
2014-12-05,88.209747,88.343427,87.722769,88.047421,225987.0,,
2014-12-04,87.722769,88.45801,87.550895,87.799158,353216.0,,
2014-12-03,87.837352,88.219295,87.589089,87.837352,399199.0,,
2014-12-02,86.825203,88.333878,86.825203,87.885095,432104.0,,
2014-12-01,86.548295,87.273986,86.204546,86.739266,399234.0,,
2014-11-28,86.405066,87.455409,86.405066,86.939786,223574.0,,
2014-11-27,86.023123,86.023123,86.023123,86.023123,0.0,,
2014-11-26,86.147254,86.653329,85.469305,86.023123,282403.0,,
2014-11-25,85.97538,86.366872,85.469305,86.24274,323143.0,,
2014-11-24,85.182848,86.032671,85.182848,85.97538,363840.0,,
2014-11-21,84.829551,85.010974,84.122956,84.734065,626958.0,,
2014-11-20,85.163751,85.259237,84.352122,84.886842,329116.0,,
2014-11-19,85.402465,85.698471,84.886842,85.287882,325789.0,,
2014-11-18,84.982328,85.898991,84.714968,85.70802,454445.0,,
2014-11-17,84.820002,85.650728,84.571739,84.991877,406850.0,,
2014-11-14,84.858197,85.211494,84.352122,84.820002,314798.0,,
2014-11-13,84.543094,85.44066,84.543094,85.058717,307701.0,0.996731,17.0
2014-11-12,83.705191,84.495132,83.343531,84.428511,356948.0,,
2014-11-11,83.476775,84.171542,83.429188,83.686156,245899.0,,
2014-11-10,82.820077,83.619535,82.353726,83.476775,313142.0,,
2014-11-07,83.562431,83.562431,82.315656,82.544073,432059.0,,
2014-11-06,83.714709,83.857469,82.629729,83.181736,541296.0,,
2014-11-05,84.637893,84.637893,83.381601,83.571948,418227.0,,
2014-11-04,82.486969,83.952643,82.486969,83.933608,692850.0,,
2014-11-03,81.668476,82.762972,81.449577,82.705868,649016.0,,
2014-10-31,80.954674,81.830271,80.735775,81.287781,904089.0,,
2014-10-30,78.15657,80.983226,77.994774,80.745292,895966.0,,
2014-10-29,75.891438,75.891438,75.891438,75.891438,0.0,,
2014-10-28,75.73916,76.310202,75.434604,75.891438,0.0,,
2014-10-27,76.015163,76.015163,75.12529,75.805781,0.0,,
2014-10-24,74.501903,74.501903,74.501903,74.501903,0.0,,
2014-10-23,73.959413,74.54949,73.82617,74.501903,0.0,,
2014-10-22,73.188507,73.474028,72.893469,72.931538,566803.0,,
2014-10-21,72.503257,73.150438,72.503257,72.922021,809718.0,,
2014-10-20,72.208219,72.350979,71.494417,71.846559,633618.0,,
2014-10-17,71.827524,72.49374,71.684764,72.179667,561962.0,,
2014-10-16,72.350979,72.350979,72.350979,72.350979,0.0,,
2014-10-15,71.570556,72.722156,70.923375,72.350979,636156.0,,
2014-10-14,72.569879,73.607271,72.036906,72.931538,484977.0,,
2014-10-13,73.226577,73.464511,72.094011,72.179667,497537.0,,
2014-10-10,73.188507,73.188507,73.188507,73.188507,0.0,,
2014-10-09,73.616788,74.340108,73.150438,73.188507,0.0,,
2014-10-08,74.130726,74.663698,73.416924,73.474028,0.0,,
2014-10-07,72.684087,74.206865,72.67457,74.130726,0.0,,
2014-10-06,73.159955,73.159955,73.159955,73.159955,0.0,,
2014-10-03,73.159955,73.159955,73.159955,73.159955,0.0,,
2014-10-02,72.912504,73.521615,72.693604,73.159955,516978.0,,
2014-10-01,73.569202,73.635823,72.750709,72.988643,401854.0,,
2014-09-30,73.902309,74.254452,73.474028,73.569202,453496.0,,
2014-09-29,73.331268,74.083139,73.255129,73.883274,258235.0,,
2014-09-26,73.750031,73.750031,73.750031,73.750031,0.0,,
2014-09-25,73.959413,74.149761,73.402648,73.750031,472828.0,,
2014-09-24,73.083816,73.083816,73.083816,73.083816,0.0,,
2014-09-23,73.083816,73.083816,73.083816,73.083816,0.0,,
2014-09-22,73.017195,73.426441,72.741191,73.083816,0.0,,
2014-09-19,73.82617,74.130726,73.588236,73.597754,1527306.0,,
2014-09-18,73.407406,73.407406,73.407406,73.407406,0.0,,
2014-09-17,73.102851,73.493063,73.036229,73.407406,0.0,,
2014-09-16,73.616788,73.616788,73.616788,73.616788,0.0,,
2014-09-15,73.616788,73.616788,73.616788,73.616788,0.0,,
2014-09-12,73.616788,73.616788,73.616788,73.616788,0.0,,
2014-09-11,73.778584,73.968931,73.026712,73.616788,367238.0,,
2014-09-10,74.36866,74.36866,74.36866,74.36866,0.0,,
2014-09-09,74.36866,74.36866,74.36866,74.36866,0.0,,
2014-09-08,74.36866,74.36866,74.36866,74.36866,0.0,,
2014-09-05,73.454993,74.482868,73.302715,74.36866,270317.0,,
2014-09-04,73.769066,73.883274,73.483545,73.626306,0.0,,
2014-09-03,73.769066,73.883274,73.483545,73.626306,169904.0,,
2014-09-02,73.426441,73.426441,73.426441,73.426441,0.0,,
2014-09-01,73.769066,73.930861,73.340785,73.426441,0.0,,
2014-08-29,73.017195,73.017195,73.017195,73.017195,0.0,,
2014-08-28,72.626983,73.207542,72.427118,73.017195,172528.0,,
2014-08-27,73.255129,73.255129,72.332896,72.684087,232647.0,,
2014-08-26,73.14092,73.198024,72.665052,73.017195,163371.0,,
2014-08-25,72.902986,72.902986,72.902986,72.902986,0.0,,
2014-08-22,73.331268,73.521615,72.741191,72.902986,198713.0,,
2014-08-21,73.217059,73.217059,73.217059,73.217059,0.0,,
2014-08-20,73.340785,73.616788,73.169472,73.217059,0.0,,
2014-08-19,73.217059,73.217059,73.217059,73.217059,0.0,,
2014-08-18,72.979125,73.378854,72.931538,73.217059,0.0,,
2014-08-15,72.922021,72.922021,72.922021,72.922021,0.0,,
2014-08-14,72.389049,72.931538,72.389049,72.922021,193462.0,0.996914,17.0
2014-08-13,71.937914,71.937914,71.937914,71.937914,0.0,,
2014-08-12,72.05177,72.156138,71.738666,71.937914,297748.0,,
2014-08-11,71.567883,71.567883,71.567883,71.567883,0.0,,
2014-08-08,71.159899,71.700714,70.837308,71.567883,317413.0,,
2014-08-07,72.459753,72.459753,71.027067,71.121947,415655.0,,
2014-08-06,72.744393,72.934153,71.634299,72.137162,381766.0,,
2014-08-05,73.247256,73.778584,72.905689,73.104936,407202.0,,
2014-08-04,73.32316,73.920903,72.621998,73.807047,354651.0,,
2014-08-01,73.019545,73.844999,72.820297,73.342136,397243.0,,
2014-07-31,73.693192,74.034759,72.801321,72.972105,511501.0,,
2014-07-30,73.996807,74.442743,73.721656,73.958855,302883.0,,
2014-07-29,73.427528,73.996807,73.332648,73.645752,332649.0,,
2014-07-28,72.820297,73.740632,72.706441,73.437016,313107.0,,
2014-07-25,72.497705,73.114424,72.317434,72.858249,368542.0,,
2014-07-24,73.104936,75.002534,71.748154,72.459753,553933.0,,
